x,y,r,E_x,E_y,E_z,E,phi
0,92,65.29931086925804,-1.4688177411723005e-05,-0.0,-0.0,1.4688177411723005e-05,0.0
0,93,65.94694837519019,-1.2596497137275329e-05,-0.0,-0.0,1.2596497137275329e-05,0.0
0,94,66.60330322138685,-1.0496631642376923e-05,-0.0,-0.0,1.0496631642376923e-05,0.0
0,95,67.26812023536856,-8.400908666093143e-06,-0.0,-0.0,8.400908666093143e-06,0.0
0,96,67.94115100585212,-6.299848668037539e-06,-0.0,-0.0,6.299848668037539e-06,0.0
0,97,68.62215385719105,-4.201363282439452e-06,-0.0,-0.0,4.201363282439452e-06,0.0
0,98,69.31089380465383,-2.1002451364122904e-06,-0.0,-0.0,2.1002451364122904e-06,0.0
0,99,70.00714249274856,-0.0,-0.0,-0.0,0.0,0.0
1,0,70.00714249274856,-0.0,-2.0586481938074844e-06,-0.0,2.0586481938074844e-06,0.0
1,1,69.29646455628166,-2.0580198670546313e-06,-2.0580198715320127e-06,6.634882143187719e-10,2.910479686414048e-06,2.0586481938074844e-06
1,2,68.59300255857006,-4.1169860530647835e-06,-2.0583264865534157e-06,1.3266820735037263e-09,4.602856053198122e-06,4.1160397430640254e-06
1,3,67.89698078707183,-6.173445722382865e-06,-2.057360428936011e-06,1.987972091076088e-09,6.507239658548938e-06,6.1753011669143155e-06
1,4,67.20863039818622,-8.232703415826636e-06,-2.0572882678369406e-06,2.648378729066384e-09,8.485861627663567e-06,8.230760600936047e-06
1,5,66.52818951391959,-1.0286883884621254e-05,-2.055895061128782e-06,3.3049824310467054e-09,1.0490314365211515e-05,1.0289877702588197e-05
1,6,65.85590330410783,-1.234559073024773e-05,-2.055313141013055e-06,3.96011283584748e-09,1.2515507910943658e-05,1.234255072319361e-05
1,7,65.19202405202648,-1.4396520102163856e-05,-2.0533286395013356e-06,4.609550780396913e-09,1.4542213407929441e-05,1.4400503984614307e-05
1,8,64.53681120105021,-1.6453496864599533e-05,-2.052030285379815e-06,5.256924184720728e-09,1.658096544236054e-05,1.6449208002196282e-05
1,9,63.89053137985315,-1.8499798889143597e-05,-2.049213450234076e-06,5.896730146154704e-09,1.8612948973088743e-05,1.8504564555373937e-05
1,10,63.25345840347388,-2.055337570390792e-05,-2.04691389833521e-06,6.533878805972315e-09,2.06550514892789e-05,2.0547634902664434e-05
1,11,62.625873247404705,-2.259311332997871e-05,-2.042944266040244e-06,7.161604768809204e-09,2.2685291325085323e-05,2.2598392352044357e-05
1,12,62.00806399170998,-2.4640970741906978e-05,-2.039278197325372e-06,7.786079281963884e-09,2.4725212947366762e-05,2.4633523434744922e-05
1,13,61.40032573203501,-2.667148448729015e-05,-2.0337536334040285e-06,8.399301033368547e-09,2.6748912298360864e-05,2.66769487466951e-05
1,14,60.802960454241045,-2.871048978746773e-05,-2.0282734014032894e-06,9.008676331477835e-09,2.878204645231777e-05,2.870103070155298e-05
1,15,60.21627686929839,-3.07282322559184e-05,-2.0207090126791096e-06,9.604999773938142e-09,3.079460366271349e-05,3.073349554950168e-05
1,16,59.64059020499378,-3.2754273378110885e-05,-2.01288454667695e-06,1.0196881896282342e-08,3.281606668543131e-05,3.27424487269112e-05
1,17,59.07622195096772,-3.475464322431373e-05,-2.002713837392719e-06,1.077395017553542e-08,3.481229961438662e-05,3.475926464285558e-05
1,18,58.52349955359813,-3.676246464252277e-05,-1.9919354035455503e-06,1.1345983904317619e-08,3.681639229984364e-05,3.6747876401696636e-05
1,19,57.982756057296896,-3.873964566527342e-05,-1.978514944438331e-06,1.1901485415803426e-08,3.879013804179689e-05,3.874313544994668e-05
1,20,57.4543296888929,-4.0722693292274624e-05,-1.964100104517127e-06,1.2451362818542835e-08,4.077003302958766e-05,4.07049062905733e-05
1,21,56.938563381947034,-4.266950704221011e-05,-1.946719103795927e-06,1.298304012015757e-08,4.2713893700453406e-05,4.2671335658980935e-05
1,22,56.43580423808985,-4.461979194017012e-05,-1.927925281644019e-06,1.3508510007432411e-08,4.466142531486781e-05,4.459834449816515e-05
1,23,55.94640292279746,-4.652757508984137e-05,-1.9058214541434219e-06,1.4014169627697405e-08,4.6566593128044605e-05,4.652718622226897e-05
1,24,55.47071299343465,-4.8435568645708076e-05,-1.8818654494733145e-06,1.4513047894624371e-08,4.847211505836711e-05,4.8409987406451996e-05
1,25,55.00909015790027,-5.0294089106468586e-05,-1.8542484166130886e-06,1.499057098428125e-08,5.03282610563601e-05,5.02909171212156e-05
1,26,54.56189146281496,-5.2148664855035375e-05,-1.824333933580076e-06,1.5460751762720696e-08,5.2180568025835615e-05,5.211848423967817e-05
1,27,54.12947441089743,-5.394609283220965e-05,-1.790416991493047e-06,1.5908105496513134e-08,5.397579807592129e-05,5.3939584988375754e-05
1,28,53.71219600798314,-5.573453186178543e-05,-1.7537707184875843e-06,1.6347573003237196e-08,5.576211994560952e-05,5.569931822266427e-05
1,29,53.31041174104736,-5.745748319326444e-05,-1.7128111353854112e-06,1.6762822597326383e-08,5.748300947133846e-05,5.744712642535092e-05
1,30,52.92447448959697,-5.916556047190115e-05,-1.6687270858093134e-06,1.7169663523624104e-08,5.9189090978308246e-05,5.912494049343509e-05
1,31,52.55473337388365,-6.079922909251229e-05,-1.6200741134228553e-06,1.7550984695602638e-08,6.082081228012201e-05,6.078458059696955e-05
